FileName,ClassName,label,SourceGroupID,Split,LC25000_GroupID,LC25000_LocalCluster,ImageSHA256
lungaca418.jpeg,lung_aca,2,528,Train,528,22,6a17a0063b9a2127a1081cc059abed8a02a87290c824c1aa0b3e47e0cca0680a
lungaca4180.jpeg,lung_aca,2,602,Train,602,96,238e1c77ab119142ea88ab1a89e921286f1549186c19e9e887aa3bea02b9f680
lungaca4181.jpeg,lung_aca,2,508,Train,508,2,18de60d94ed4a3669e198e988efe82fcadcab8bdfe431b0d01af7e35f7b8fac2
lungaca4182.jpeg,lung_aca,2,508,Train,508,2,5a619a0b12b86c8a8c3b2b58a847e38bdf6bb1495e183acd63a83c37f71c8686
lungaca4183.jpeg,lung_aca,2,520,Test,520,14,1fe2e7f1375f9f4e1413499f4080991784ac4b3196db4f2b20023ce79d5cf764
lungaca4184.jpeg,lung_aca,2,509,Train,509,3,bf7e00115c407f712cd57e9475fe26e888b0b9fb0a52223d1d586d9662b99d76
lungaca4185.jpeg,lung_aca,2,593,Train,593,87,4e194530ab9a67d1d671c0d878d34aff5f5a9b3360d1ea2fd1b176a2d6380e6b
lungaca4186.jpeg,lung_aca,2,659,Train,659,153,996b9e60abe473019692ab9e93709fabf8eb79af44df74050539dbc5831862a5
lungaca4187.jpeg,lung_aca,2,615,Validation,615,109,457c413840106a654b47b1ed21720a4c6826b37f2b852e9321bab787c7a061b6
lungaca4188.jpeg,lung_aca,2,591,Train,591,85,3bceb09cd38d38fff34d55ada5637dcc0402b998d42e8c91b601147de6bd2806
lungaca4189.jpeg,lung_aca,2,570,Train,570,64,87d010f0632d7ccff230ea334fed1321f3e1dd2ea67f6532276cbde07496093d
lungaca419.jpeg,lung_aca,2,551,Train,551,45,59a50f6e2aba9ee99bc6bbec0af1aad8641143d1ccf6166df710250e03ceef83
lungaca4190.jpeg,lung_aca,2,628,Validation,628,122,5effaa658254d5924ba6c08a9cb385943ef753ea7e2d023c9ef5c5c4f0dbd4aa
lungaca4191.jpeg,lung_aca,2,651,Test,651,145,a9968e38a81bac5e0e7f4edfffa98dde1a09703457a83b94a46a6b8603ff6f4e
lungaca4192.jpeg,lung_aca,2,747,Validation,747,241,a0247bf09c0450d7188e5e96343aa3fb64bf378df3bba4b8c07743c9f8a7b125
lungaca4193.jpeg,lung_aca,2,686,Train,686,180,343ddef3fe1d7534edab957be4d2609a13cd9cbb94bd5213b84d57480c895e81
lungaca4194.jpeg,lung_aca,2,554,Test,554,48,9c94a867966132fe234c62d8cd7e577042ebe389a27b0ba43133ed9580ded3a6
lungaca4195.jpeg,lung_aca,2,528,Train,528,22,0b6f0a5fe1ff2fcdbfda645ad2b3d375e70226df7b536099b27b739d23591b2b
lungaca4196.jpeg,lung_aca,2,594,Train,594,88,e0bebe73706cab1ec45d4780fd5e2e08e143340806716e5effb9a5788a09c2ee
lungaca4197.jpeg,lung_aca,2,663,Train,663,157,a5079ad1564eb155330fa7423e4f08cc027595a55bb86b37867406b193acdf8e
lungaca4198.jpeg,lung_aca,2,620,Train,620,114,cc200b654d3380a142879314408601b64512246e145a67e64a626a41461e2750
lungaca4199.jpeg,lung_aca,2,620,Train,620,114,061436a203886df94a069ed050fab0198e7fb5aa891e1eb96a2a2ca7947e276a
lungaca42.jpeg,lung_aca,2,525,Train,525,19,c7462f0e8cba37002009046db0b74788a65f60d5919340a3cb3cb10bba7a6423
lungaca420.jpeg,lung_aca,2,547,Train,547,41,fc2e7b0cb73b16089afa065408c01fe9a2282f3fe4b2d94c501663c898e607fd
lungaca4200.jpeg,lung_aca,2,692,Train,692,186,0c36a69b327f757d0624c0922859e4f5769481eb8382d19197cbdff49000408b
lungaca4201.jpeg,lung_aca,2,719,Train,719,213,ffea9e24715619e1992090df9bbdbe0e5f334e744b7413e9d377871f7de92c82
lungaca4202.jpeg,lung_aca,2,719,Train,719,213,a5b1f79566d540b2e7e41a95cec9767a15654eaf4a4b87721b1744570d2a872f
lungaca4203.jpeg,lung_aca,2,719,Train,719,213,f84b18943426c7df1f2ed620ae716ffb37bb04d49583142b335750f3cfff448d
lungaca4204.jpeg,lung_aca,2,596,Train,596,90,effaf62e32a9b24fad7c2d104b231e3697452f114469ed28cadc427541834621
lungaca4205.jpeg,lung_aca,2,545,Validation,545,39,0056e5ebb76b34b31c6482475234dce0fc81621630b7b0b37f9ebaddbe404d7e
lungaca4206.jpeg,lung_aca,2,529,Train,529,23,fbba6295fe3d408f50f9871f2fb23044e804e32b24f31ed9f44602945933f1a5
lungaca4207.jpeg,lung_aca,2,647,Train,647,141,c887ce98d6f2e1c0e0891d006c4051577e11b831f70bd0dc94e4e6c6bf90bf18
lungaca4208.jpeg,lung_aca,2,540,Validation,540,34,944e6b1b81adb481313ee12c0e28d9763e5057c0ad353ecbec1da626f1df0a45
lungaca4209.jpeg,lung_aca,2,743,Train,743,237,10565afc432ff82495bff3d1306df72e1abac7f463bdfbdebf8be1a52189cb71
lungaca421.jpeg,lung_aca,2,547,Train,547,41,06c71c7b093ddadfe09ccbd5559ffacdecb41adf65ebc11f869c97b06997895a
lungaca4210.jpeg,lung_aca,2,717,Validation,717,211,872f72608b6ac21e3abadb607a29229e77687fe7c2f2aaceb6aa6344a6d5dde4
lungaca4211.jpeg,lung_aca,2,521,Train,521,15,f3b9312ad7b11b6256cc796798153307db2dd96fb2541f13ec6561a59a5b28f3
lungaca4212.jpeg,lung_aca,2,521,Train,521,15,98e6572652d8ac1bb37dc41ab4e840f367dfca5ee7beb5b4cb4478e20ba27edd
lungaca4213.jpeg,lung_aca,2,524,Train,524,18,9cadd1be1c794964c98fd2c01305f2637c47a81630caeb0dccb10362d4ea1af7
lungaca4214.jpeg,lung_aca,2,650,Test,650,144,5b7e2cbee8f949b10602cc8479dcd48881219226ced1ec1a1d52f41f0dba5bf8
lungaca4215.jpeg,lung_aca,2,527,Train,527,21,77725515a904d837810279532dfb75bbb5e0551b3987f955efc09e8e61024355
lungaca4216.jpeg,lung_aca,2,527,Train,527,21,a624ee0ba7e8cc8e763243cdbc700842b0e8afdb8b884f7d0c5f785478b53fdf
lungaca4217.jpeg,lung_aca,2,739,Train,739,233,d20e7a5c4cb1692380d7087b6a375e4e646ec221008141207798684986a74661
lungaca4218.jpeg,lung_aca,2,739,Train,739,233,9cc08ae3c41fcf14162759982738203585fdc3ea193b7f0916c9b6049063d9c4
lungaca4219.jpeg,lung_aca,2,669,Train,669,163,79158701f3660d2b2aa42db4a2811f83ab23a9881988897e2a9ad31983d11297
lungaca422.jpeg,lung_aca,2,589,Train,589,83,07fb56159a0a83cb22de9ab44a2b872d7ce3eb4bbecc9e1e6678ad813901b8b6
lungaca4220.jpeg,lung_aca,2,640,Train,640,134,b64ae29d8b3239a0291c5e58d1eb4c23bb4eff5e3954aafd4a57bc2d85f4e573
lungaca4221.jpeg,lung_aca,2,640,Train,640,134,852d1fd1a5f51b2ab0a507e48465d60c888557de63ccc2d81398ab9d2e740aa9
lungaca4222.jpeg,lung_aca,2,740,Train,740,234,f798f5bbf42cf48544f8b546010670316110e469fc132caa32bc94d67ee45ff0
lungaca4223.jpeg,lung_aca,2,555,Train,555,49,7e22dee949159c3a6d6b76fe78702894887d70fe64cd274fb806286d2f2b2772
lungaca4224.jpeg,lung_aca,2,569,Train,569,63,9b411aca254bdbf38d76ff72caef286a182d4cee03eb43ca597116603988e710
lungaca4225.jpeg,lung_aca,2,610,Train,610,104,7f3ca949d62236dcfda7fed555a692dc9efec3860cd7c7cce1d8a4746cb19cf4
lungaca4226.jpeg,lung_aca,2,610,Train,610,104,c65a386614c8b9fbf8d70d3e76a8d7fdd3ad84fa1f64b226536b9c93ad319047
lungaca4227.jpeg,lung_aca,2,539,Train,539,33,90725c2edc3cfca60fcc04194c8c8772e7f0548d4e8592d269bbdafb6449d5ec
lungaca4228.jpeg,lung_aca,2,530,Test,530,24,c09005b4cef96ee69aeb9aa57012d3fe7bca2361e524aa2ff09e9b23791a8ba7
lungaca4229.jpeg,lung_aca,2,706,Test,706,200,0eb8c6f7c0d71cabd37d992f684df626e89fb4a22204c143e8c3746cfdf4017a
lungaca423.jpeg,lung_aca,2,655,Train,655,149,f3868ca9b16b32fcd8be4d96ece2578ef22160ab36c6154897f4fc8d011f0cc4
lungaca4230.jpeg,lung_aca,2,696,Train,696,190,ecbc8d95114ff47af4e50ad8bcccfc674b4002d2ba232c3620ec53f05ac6e601
lungaca4231.jpeg,lung_aca,2,696,Train,696,190,f29f8840a51ea20f6715c1a17cec1dc48ab4cd76dfdd4fe035f2ca3312a2e221
lungaca4232.jpeg,lung_aca,2,662,Train,662,156,b4af02a519af289a1b5211fa0a2417f042113bac7a51dbaeea2bc510b147d494
lungaca4233.jpeg,lung_aca,2,613,Train,613,107,750417c69b403eba69281bb1885f3c8602b631437d11a88e1ca633e34604289f
lungaca4234.jpeg,lung_aca,2,519,Train,519,13,1b0cbb6ab2cdc8871d3ba80f032164f5f363a3c36bfe108e31fe712c02ffd7c5
lungaca4235.jpeg,lung_aca,2,621,Train,621,115,1ab9f6a5f83bc753d3d2b31a2d48709b19b9ab759a8d4dee9e6ac37f2f43af44
lungaca4236.jpeg,lung_aca,2,602,Train,602,96,1809d5b033a378a6f249ee2a287e06dd2695506980ea4b006ae27160982574b0
lungaca4237.jpeg,lung_aca,2,564,Validation,564,58,83fa23e6809562c88ff1cf39e803ab9138efe333ffe595f31073aa1f79b81986
lungaca4238.jpeg,lung_aca,2,511,Train,511,5,ae5ade170408ce2dff99909ad01bad61a6d40b2f82c6d07b067b3b99eda97209
lungaca4239.jpeg,lung_aca,2,520,Test,520,14,f43fccc7e90741dce0ad9deb478df652ba500935a41d2f4ed9df243c2f1b374c
lungaca424.jpeg,lung_aca,2,695,Test,695,189,509356b9286eba3121705f0b52a817f51171aa70ea9f7f268718b8c93e1a6953
lungaca4240.jpeg,lung_aca,2,603,Train,603,97,c8bae19a501096955702d8a94013a6e4d3f37a8db7dbd5c1ff490cbc4bdabb3d
lungaca4241.jpeg,lung_aca,2,722,Test,722,216,719b5d27a1da040acb3ce76d153968a09adaf6108a7be86b88058a244260dddb
lungaca4242.jpeg,lung_aca,2,649,Train,649,143,e7b37619dfdc5cf2f8f1b41ae5d0ed0f584cca5f26ff5f67e7ae0c9414a5f448
lungaca4243.jpeg,lung_aca,2,730,Train,730,224,b25014fbaa4229cc93bd82c7839de326411d90acd5cf19fb12d3aab3a597dc33
lungaca4244.jpeg,lung_aca,2,730,Train,730,224,9e70074219d306d0f494dcd24b20967b1332300778415d336401852b5ffe5709
lungaca4245.jpeg,lung_aca,2,697,Train,697,191,5028a52e0d8710c5e69e18c73a4cb2cef0ee206d06d197113de9abe0ae305834
lungaca4246.jpeg,lung_aca,2,534,Train,534,28,9001c34ea326f3e52dcbd9a00b7d710a535d66e3e01fa6a240eb5bf0b0a844e1
lungaca4247.jpeg,lung_aca,2,597,Train,597,91,942be7dea900db04b4c961ce9078c1a358129551f2930bcff58414251703a443
lungaca4248.jpeg,lung_aca,2,644,Train,644,138,a4d0e931b20bf15644356bec476ed6d56d0ca09aaa0570531f419f7ace383535
lungaca4249.jpeg,lung_aca,2,608,Test,608,102,24cc80d7094da84ece0dabd70da1c7dcb9a20b7c435cf07c38be8b3dbd9a6a4e
lungaca425.jpeg,lung_aca,2,666,Train,666,160,ca51bc51e0b7e77a4c4e08f2bf9d765ad85b79e90f8e2b8be9ffd68eb7e290ed
lungaca4250.jpeg,lung_aca,2,744,Test,744,238,e8c700de3b12153b81c5cd0be353742604916f4a899367345342cc09abf6c3db
lungaca4251.jpeg,lung_aca,2,614,Validation,614,108,9777bc259c372916d4707e058701a81b67cedb4eb53dfe96b29a12fc533cef17
lungaca4252.jpeg,lung_aca,2,522,Test,522,16,22e9acecb94a5e09f906c8c1ae030f1c17821565bbccbd31f43c09810e930586
lungaca4253.jpeg,lung_aca,2,747,Validation,747,241,0a1a5178a8aebb5b7503100212593e5db6848b901e0b04cdb838c16a15b34d19
lungaca4254.jpeg,lung_aca,2,745,Test,745,239,b905316db762ab28f51806a73477b31ca46f5a6da2c1ab6b53c1e38dbabb2607
lungaca4255.jpeg,lung_aca,2,668,Train,668,162,bacb8cda91da96f30522a6dc1dcc6b8e76cb4712c488f31ac4a4f7dfc72d49c7
lungaca4256.jpeg,lung_aca,2,668,Train,668,162,cc841e67b2f3d190b73e4b07e729676ad474e8176a84aa71f6597523b49e5110
lungaca4257.jpeg,lung_aca,2,514,Validation,514,8,6c38587a7c2c36cb48f1fc914787096a25e0c29e89f9ea12d41521011ab03c68
lungaca4258.jpeg,lung_aca,2,691,Train,691,185,80cf9e49847770e1cb340deff4fd573ab48eb55e47e0e79ca2d6602907ac3fa8
lungaca4259.jpeg,lung_aca,2,560,Train,560,54,03b26e2c5d727d681e2b6d62f0d178e13c043d577505eb806de90c2b9df0629b
lungaca426.jpeg,lung_aca,2,606,Train,606,100,ecbcc6fd85ced62a4f5864ab6623e01ae702302c30194e87a91ace6c614cc0ed
lungaca4260.jpeg,lung_aca,2,560,Train,560,54,53d2f80e79687d566a129d1c1de4d6d44d75ca1023329042d305abe01e890162
lungaca4261.jpeg,lung_aca,2,718,Test,718,212,b2c19d8fae175e458aede14d945d3ab3d11698939cab7618358fe9661eb2754a
lungaca4262.jpeg,lung_aca,2,629,Train,629,123,4c7c986eacee59661f06590a7639a2d7ef44e346578769554ddd00784f6ce8f6
lungaca4263.jpeg,lung_aca,2,616,Train,616,110,403f27f112ee69ac76e3f678988ecf63885881d75e736f25dd13d14d68f4fb37
lungaca4264.jpeg,lung_aca,2,653,Train,653,147,59fe1a75b100e77353d803c56ad1cc2b7435f7bc0773793af1bf37518acf2640
lungaca4265.jpeg,lung_aca,2,604,Train,604,98,dece90fa9160960c084ad0fca824942a91f2bd5a823329aa9139a09f00e79220
lungaca4266.jpeg,lung_aca,2,693,Train,693,187,30e0b3f7f65911f77cb2242852241aa68c029ac59cdd26feb71f75776aaac0e1
lungaca4267.jpeg,lung_aca,2,735,Validation,735,229,c045f3d59ae63800cdea8edfaefc57ffa7bd2dd25385e57947f4b816e1ff38e4
lungaca4268.jpeg,lung_aca,2,633,Test,633,127,b4c7d8a3d96e4609376a8db65b4c8db5d8b78e794fe005040d2c1855a26fe2c4
lungaca4269.jpeg,lung_aca,2,720,Train,720,214,ff2125b9db367fb5f0bbcd182676b81d3d1581d8534d345a337002526bfc99c9
lungaca427.jpeg,lung_aca,2,727,Test,727,221,f77dcf1c6c09a6fa17bacad4368c086b4bdd63189f87fe9aef07f17eb2a3e02c
lungaca4270.jpeg,lung_aca,2,516,Train,516,10,688c813b6cb98c46c7a118e7303eadb6ffe2348e2a930993f243f18ad4c7324f
lungaca4271.jpeg,lung_aca,2,530,Test,530,24,4907ba67c9da5800b7347fe2ba2ecba7b52217aab03691ff5c98caf0e60c2ab4
lungaca4272.jpeg,lung_aca,2,733,Validation,733,227,f2f4de6f87fd4eb13c99b509bc577095e75f177577399a3ecceb7d70fd1b0b7d
lungaca4273.jpeg,lung_aca,2,600,Train,600,94,56146aa61ab8f06902d8222700b09d0d53a6827e529b204f59259955d3df6d6e
lungaca4274.jpeg,lung_aca,2,707,Train,707,201,4b660d5e2c147a3f457c37ab9b67cac1e103198f2bd0e1fcb8225120ba3c9fde
lungaca4275.jpeg,lung_aca,2,588,Train,588,82,8fe3f8b5c16b7be6c780bd662662a31c02804eca4588c33bc80829e6f6e9eb8c
lungaca4276.jpeg,lung_aca,2,588,Train,588,82,1c5e5d35d8ea14c3a8aa7dc4c0ad180d38526d8885005eb760a558c1424f4131
lungaca4277.jpeg,lung_aca,2,705,Test,705,199,a1cfbab3f814b736691b79537e565e6391a00d30d3d5a6aeb1d96c741aca45e3
lungaca4278.jpeg,lung_aca,2,531,Train,531,25,3f4df527edaad54e85a67f4ef8768b253a259b567fdcf645ffc6773c7b6bb72f
lungaca4279.jpeg,lung_aca,2,569,Train,569,63,93c01cdf82976b5874cf4ebabf43a675ecdef524584a253cf0bac305d908b997
lungaca428.jpeg,lung_aca,2,578,Train,578,72,b6c9d198c19417b659c3bcd8eb15e32df554f0fc926e1c93480478bcc47d71ca
lungaca4280.jpeg,lung_aca,2,635,Train,635,129,9a90ce7bb5952676ca2e6618c916485e9fb083d855cd4b4ceab418a7c4307f24
lungaca4281.jpeg,lung_aca,2,631,Validation,631,125,fc9ff7ffd7cab258d02ff352c1e22138a8f293d73037fe735f7d2d84728d11a3
lungaca4282.jpeg,lung_aca,2,688,Test,688,182,2936468530415026dc2737ecf308e6cb96b7b9198d48d7904081663a0d347bcb
lungaca4283.jpeg,lung_aca,2,533,Train,533,27,70d52013dbafb427c8ebcaa0c5a47768ebacc5adab9b6f6c34b215cda4878707
lungaca4284.jpeg,lung_aca,2,741,Train,741,235,bb247ed8eb58cc81867169d265603cda31e8466a9127ca89e70274a53308bd15
lungaca4285.jpeg,lung_aca,2,667,Train,667,161,11587baecf6aa0b5bfcee5322bbdb2d9e053775b20bec78a459c7490951d98b3
lungaca4286.jpeg,lung_aca,2,645,Train,645,139,845375b67537ec5e28ecd1dd646526bf0af38bd93ee4b9e89f46f9e4b8e2c135
lungaca4287.jpeg,lung_aca,2,645,Train,645,139,4633169ef5f6c1b1cba8e5ffe76b0d1e72c3eef6b3fffa6463cab43cc47e6a48
lungaca4288.jpeg,lung_aca,2,553,Train,553,47,d90bcb43f25ca7f7d7aee350e0789d5254f9b0348d3ec62d47576acb7be0b5ef
lungaca4289.jpeg,lung_aca,2,564,Validation,564,58,48acc956476cce6a8fb245a7813ed7733fd953271ea53d4edec87e1dc36b9968
lungaca429.jpeg,lung_aca,2,549,Train,549,43,4f1edcfecd5bada36003f3744027043b998775617b035fec331cff62daa14f04
lungaca4290.jpeg,lung_aca,2,661,Validation,661,155,fd8833bf78acdfd0fe6b00a93de7e0c69fdd198f06192c15507b68113ef4c824
lungaca4291.jpeg,lung_aca,2,593,Train,593,87,abedf8304bb9edc52cc31f0cfafa5520b919df04bbc97de63fa265f73ace368d
lungaca4292.jpeg,lung_aca,2,703,Train,703,197,864ac6ad6b52e27f0460e66b233af1e4df2e15b4ba385d16f9b2398bae4bb6e5
lungaca4293.jpeg,lung_aca,2,649,Train,649,143,87cf5c188a4f51269b0e85e7d1457927eacc1b23640e8b619981ef7fb27314dc
lungaca4294.jpeg,lung_aca,2,575,Train,575,69,f1b0cb2d3ad9bf4022255f9c9b1cacd9b090372f0d0de264d706b45fe448c834
lungaca4295.jpeg,lung_aca,2,715,Train,715,209,3691ed17050db860b71232bf2741393874337dba514377138f758cad6e45adf2
lungaca4296.jpeg,lung_aca,2,654,Train,654,148,18ff1cc0ac1066503f1e3e2212e2eb3f33ce6c59e66dbbb344b2dcf4701236a7
lungaca4297.jpeg,lung_aca,2,534,Train,534,28,0cac92d4536319ef1657a422ac5eb1cc275421b5656483dd56f3d0034a2f9c11
lungaca4298.jpeg,lung_aca,2,570,Train,570,64,8de0c8b87e0c6e657cbdac90b825424503d064c5feb25d9efceff7559e7ef759
lungaca4299.jpeg,lung_aca,2,681,Test,681,175,0407d026bb6d4719aab5364b26372311cfb333f5a1c8a38bf7925a666a7a5944
lungaca43.jpeg,lung_aca,2,525,Train,525,19,f91aaf4218109eb36904377ddccd6fb9c0a0b9dfda25db33d02de559e7078897
lungaca430.jpeg,lung_aca,2,632,Train,632,126,6ca33d4b5938c7f0b1662b5e94334f4bb7f75350b5f00342498504a76aa25072
lungaca4300.jpeg,lung_aca,2,608,Test,608,102,24fcc55da853b5ed6ca604d84b02cecd9b196614f0c637e8ec647970e342ae52
lungaca4301.jpeg,lung_aca,2,510,Train,510,4,2df28a354617b3e6655c8eff19abd0c96fbf138b30c91574bc90a40847e37a9a
lungaca4302.jpeg,lung_aca,2,674,Train,674,168,60f0f39afe7bf48e1314badc5c1b6d4ffe8be43283278c25d7a879c23a45e73b
lungaca4303.jpeg,lung_aca,2,658,Train,658,152,9c3509bece219f768f2d4f1d86370d49a9b63d0aa69f246e91a54a0f53c81058
lungaca4304.jpeg,lung_aca,2,651,Test,651,145,7e3630ac000df857bac28e440ba3cbe568a4948b3b69813dc0794a9f2d3cffd2
lungaca4305.jpeg,lung_aca,2,642,Train,642,136,47a324a254de28a8e855072e0ea66514af7af7185aca36a1fabf3cdda9d751c0
lungaca4306.jpeg,lung_aca,2,668,Train,668,162,4dc09aa3cb3459d2756181a13ed404bee877d602e92262a168634ffa0685c943
lungaca4307.jpeg,lung_aca,2,580,Train,580,74,f7ce321026a9193d65e4b5ebb7ed87d902d7c75ddd7091b638a7d5bf9db215f8
lungaca4308.jpeg,lung_aca,2,560,Train,560,54,d63ea9eb58aced7a0d2115c131f53d102cb80822f58375e86965d6c554fb290f
lungaca4309.jpeg,lung_aca,2,718,Test,718,212,7ebf9b07f878bd65857593c2b17285cd55832f1f084c2bc5847108f82dacf76b
lungaca431.jpeg,lung_aca,2,529,Train,529,23,0c0ff292d6c7a9087509a20f7395b55af63e1e557ad33d1800c7f6c1affa2c32
lungaca4310.jpeg,lung_aca,2,710,Test,710,204,0c75bb7fae4fa5ddf5944cfaa8fabfa405ae85332b0286b57a8526670e556bd3
lungaca4311.jpeg,lung_aca,2,594,Train,594,88,919bf0509301b34bfa1a3cca716dd12051f527f8cda5153124bccdfab3e666a0
lungaca4312.jpeg,lung_aca,2,726,Train,726,220,3077da2bc79334fe57418da452d116fdd4762b8623f9ba260470c18fa560587e
lungaca4313.jpeg,lung_aca,2,656,Train,656,150,66975a8930f76e2a27c987f99d4f218795801b17bdc207d3f46e0e8dd4bc50b1
lungaca4314.jpeg,lung_aca,2,547,Train,547,41,a6ed7354664f0d37a511f0de2e660ffa516671863be7da8e4a23af99c75f8825
lungaca4315.jpeg,lung_aca,2,547,Train,547,41,7dee59ccaa0e4cf791798271f74fa7fc1f96bca41a305776eb35c8b4b4fa3386
lungaca4316.jpeg,lung_aca,2,653,Train,653,147,2bc92b98d763fd19b1e781db7817af8096d8d6f0c2b78c1e25d56cd3f4027a9c
lungaca4317.jpeg,lung_aca,2,604,Train,604,98,28963a1f447b8a9fd463d7f28081a54792494a3434459646279f0bead390c603
lungaca4318.jpeg,lung_aca,2,620,Train,620,114,070eaeaffd3f80442e5edf78fb21ceb4d3df0859ce6a8ae1f0a58905b89c2a89
lungaca4319.jpeg,lung_aca,2,695,Test,695,189,a2187f5c75f563c0f0dfb54e0a183a3795104c2f67a955ac689838404a71cc65
lungaca432.jpeg,lung_aca,2,529,Train,529,23,e5a1dca37fb1c0390ac70bc478cad690e12d469ea85c4f08cbf9ccee12dee220
lungaca4320.jpeg,lung_aca,2,695,Test,695,189,b870133ce68a42a53e5a823cbfca998c64f44517b0e126fda676db896deff2b5
lungaca4321.jpeg,lung_aca,2,634,Test,634,128,4d361049bf2df073fa56910079c615a6cba27827a87bdd36561a240138db2906
lungaca4322.jpeg,lung_aca,2,675,Test,675,169,6c9be6e35807a4284d0febaefc1d4e058e44a4a829cda6ae20a05354f81c5fad
lungaca4323.jpeg,lung_aca,2,727,Test,727,221,0ab849c27689564d205e8ce8b3e57c07c053f06c884f20e85e84a715b15b25bb
lungaca4324.jpeg,lung_aca,2,742,Test,742,236,036b86c96dd9206a1bb11f8b7690ff7a7d6aafd283453210c99c4eea438f9c42
lungaca4325.jpeg,lung_aca,2,742,Test,742,236,936982cf81d4a57b59db449dad29419e0ceb50171b3f4e82b796b93f5419cc80
lungaca4326.jpeg,lung_aca,2,545,Validation,545,39,ff59ec2656486e3c0263038fe2b5b4016f02d086ee046a996ffba11aac936d2a
lungaca4327.jpeg,lung_aca,2,549,Train,549,43,d4ba31932041817632312ed070b8fc294210cbcf4cc128a0d3d89c18804da087
lungaca4328.jpeg,lung_aca,2,529,Train,529,23,2ca20d7d91951614ab1ba4d40963526646f826c311c6b10530170a57b6c06360
lungaca4329.jpeg,lung_aca,2,595,Train,595,89,1de1c0ba8dcbfabbdfcc53ecc7c86891210efcb6a7574f1a228e19da9489a7b1
lungaca433.jpeg,lung_aca,2,731,Train,731,225,5921080e30d7a34ea099c91ad10024f861250d25d82dc610d53e687340cc67a6
lungaca4330.jpeg,lung_aca,2,524,Train,524,18,835f0851ea6928cb584e014868926f331602305527416d5751499388b44c8e14
lungaca4331.jpeg,lung_aca,2,643,Train,643,137,2bc0ad1549afbaec30880e2ae1d044ed3a0f26b74d3b37262ecacd971e33812e
lungaca4332.jpeg,lung_aca,2,683,Test,683,177,c05bd45cf03a820c5dd567df0f743c2635447fd69467acc754cdb86b12fa98f7
lungaca4333.jpeg,lung_aca,2,650,Test,650,144,236789920f84e521e013e083f14c758ca27ec807dd2362923355a93bba8b5095
lungaca4334.jpeg,lung_aca,2,699,Train,699,193,bbdd05683190ad927a531ac9d5d28525aa605592b9651301e3d63bb3b0a12dd3
lungaca4335.jpeg,lung_aca,2,543,Train,543,37,16de4912795c1cabef7524b025878ca7620b61001981ecfc98f0b07607209326
lungaca4336.jpeg,lung_aca,2,543,Train,543,37,e913225c40f99780b5c94d141ebaf9c915fb0d070176cd23a36f004d796ff006
lungaca4337.jpeg,lung_aca,2,539,Train,539,33,78380fc57bbcc3a65ed3bff2082ee1cf726fae32dce9fe0002c611951d78e547
lungaca4338.jpeg,lung_aca,2,680,Train,680,174,0a3dcd3bbf8b6716bf042ba2145dd89fdfcc79cf2c53e302a006572340fd2157
lungaca4339.jpeg,lung_aca,2,542,Train,542,36,10d3a7eb5551351eeec5677eaca6c1f15c4dec37813d87434b4b003a7279d77b
lungaca434.jpeg,lung_aca,2,733,Validation,733,227,012d894a33ffb76e55a858608fdd5245a13703956f57e205d3cb45a1dcb432f3
lungaca4340.jpeg,lung_aca,2,542,Train,542,36,500f5da1f5f796bab566a3892fcf2f67f271bc4bb5dac89d0ff17033b62b6228
lungaca4341.jpeg,lung_aca,2,624,Train,624,118,ab0abcb656214c2f6196f91b3c5203b209faff820644c4e860419deb7b3bb02f
lungaca4342.jpeg,lung_aca,2,588,Train,588,82,475509958b3e05be913ae5886bea166a5d28417ee806dab9cac95170d79f44a8
lungaca4343.jpeg,lung_aca,2,531,Train,531,25,f76b64a45f5bd1c007694573498ee7966e965a11ae5ca72a15cf95e3c78f027f
lungaca4344.jpeg,lung_aca,2,531,Train,531,25,7e304191469eb1714e885f209c30486478e5f438ef3113056b2e804fabb0b624
lungaca4345.jpeg,lung_aca,2,737,Test,737,231,b2132282127cf21f3a9fab2fa4e922c9b159a40a7c55fecbc2fe0bdddd95f796
lungaca4346.jpeg,lung_aca,2,737,Test,737,231,11ee7eb485df3913e52e252ddcdd2ac86f578bfaff60b76a4268d114e90d84f3
lungaca4347.jpeg,lung_aca,2,737,Test,737,231,b93393729061137901f284d91e8ecb524e01906978ccd5e1e41950ce9871c19f
lungaca4348.jpeg,lung_aca,2,618,Validation,618,112,47279e83d5111d69e953969003b244c620406e80a91c21083feca1d640e534ee
lungaca4349.jpeg,lung_aca,2,568,Train,568,62,aa4ed1d53cc6f3006dcd581e62615bcee9abfe7de4a2a9d1fd7c41f5487fcc8a
lungaca435.jpeg,lung_aca,2,724,Train,724,218,3b7e39166ea67b624dd130096a013195c4b49034c4c05938650e613f531f6d0b
lungaca4350.jpeg,lung_aca,2,696,Train,696,190,ea87ff4dc070b0833699b6af1ca17af3b7262feafefaf7f1a5abd9697c9cea77
lungaca4351.jpeg,lung_aca,2,533,Train,533,27,af4bf75366b70c8870c2f4976ed753bcab28ae9759888787d6d486ba72af0aeb
lungaca4352.jpeg,lung_aca,2,627,Test,627,121,c58b562c136b30d6abf16dd6e3c104eb526a625fad79924671b27a2a472d4a78
lungaca4353.jpeg,lung_aca,2,684,Train,684,178,57cfc6d119d91c48951e9a29bf1ba33b508d4ccfb070d8bc486abee63e133373
